date,location,location_type,location_code,location_code_type,data_type,value
2020-03-29,Florida,state,12,fips_code,deaths_total,59
2020-03-29,Georgia,state,13,fips_code,cases_total,2683
2020-03-29,Georgia,state,13,fips_code,deaths_total,83
2020-03-29,Guam,state,66,fips_code,cases_total,58
2020-03-29,Guam,state,66,fips_code,deaths_total,1
2020-03-29,Hawaii,state,15,fips_code,cases_total,175
2020-03-29,Hawaii,state,15,fips_code,deaths_total,0
2020-03-29,Idaho,state,16,fips_code,cases_total,310
2020-03-29,Idaho,state,16,fips_code,deaths_total,6
2020-03-29,Illinois,state,17,fips_code,cases_total,4613
2020-03-29,Illinois,state,17,fips_code,deaths_total,70
2020-03-29,Indiana,state,18,fips_code,cases_total,1514
2020-03-29,Indiana,state,18,fips_code,deaths_total,32
2020-03-29,Iowa,state,19,fips_code,cases_total,336
2020-03-29,Iowa,state,19,fips_code,deaths_total,4
2020-03-29,Kansas,state,20,fips_code,cases_total,332
2020-03-29,Kansas,state,20,fips_code,deaths_total,7
2020-03-29,Kentucky,state,21,fips_code,cases_total,439
2020-03-29,Kentucky,state,21,fips_code,deaths_total,9
2020-03-29,Louisiana,state,22,fips_code,cases_total,3539
2020-03-29,Louisiana,state,22,fips_code,deaths_total,152
2020-03-29,Maine,state,23,fips_code,cases_total,253
2020-03-29,Maine,state,23,fips_code,deaths_total,3
2020-03-29,Maryland,state,24,fips_code,cases_total,1244
2020-03-29,Maryland,state,24,fips_code,deaths_total,11
2020-03-29,Massachusetts,state,25,fips_code,cases_total,4955
2020-03-29,Massachusetts,state,25,fips_code,deaths_total,48
2020-03-29,Michigan,state,26,fips_code,cases_total,5486
2020-03-29,Michigan,state,26,fips_code,deaths_total,132
2020-03-29,Minnesota,state,27,fips_code,cases_total,504
2020-03-29,Minnesota,state,27,fips_code,deaths_total,9
2020-03-29,Mississippi,state,28,fips_code,cases_total,759
2020-03-29,Mississippi,state,28,fips_code,deaths_total,14
2020-03-29,Missouri,state,29,fips_code,cases_total,902
2020-03-29,Missouri,state,29,fips_code,deaths_total,12
2020-03-29,Montana,state,30,fips_code,cases_total,161
2020-03-29,Montana,state,30,fips_code,deaths_total,1
2020-03-29,Nebraska,state,31,fips_code,cases_total,136
2020-03-29,Nebraska,state,31,fips_code,deaths_total,2
2020-03-29,Nevada,state,32,fips_code,cases_total,920
2020-03-29,Nevada,state,32,fips_code,deaths_total,15
2020-03-29,New Hampshire,state,33,fips_code,cases_total,258
2020-03-29,New Hampshire,state,33,fips_code,deaths_total,3
2020-03-29,New Jersey,state,34,fips_code,cases_total,13386
2020-03-29,New Jersey,state,34,fips_code,deaths_total,161
2020-03-29,New Mexico,state,35,fips_code,cases_total,237
2020-03-29,New Mexico,state,35,fips_code,deaths_total,2
2020-03-29,New York,state,36,fips_code,cases_total,59783
2020-03-29,New York,state,36,fips_code,deaths_total,1180
2020-03-29,North Carolina,state,37,fips_code,cases_total,1164
2020-03-29,North Carolina,state,37,fips_code,deaths_total,6
2020-03-29,North Dakota,state,38,fips_code,cases_total,97
2020-03-29,North Dakota,state,38,fips_code,deaths_total,1
2020-03-29,Northern Mariana Islands,state,69,fips_code,cases_total,2
2020-03-29,Northern Mariana Islands,state,69,fips_code,deaths_total,0
2020-03-29,Ohio,state,39,fips_code,cases_total,1665
2020-03-29,Ohio,state,39,fips_code,deaths_total,30
2020-03-29,Oklahoma,state,40,fips_code,cases_total,429
2020-03-29,Oklahoma,state,40,fips_code,deaths_total,16
2020-03-29,Oregon,state,41,fips_code,cases_total,548
2020-03-29,Oregon,state,41,fips_code,deaths_total,13
2020-03-29,Pennsylvania,state,42,fips_code,cases_total,3441
2020-03-29,Pennsylvania,state,42,fips_code,deaths_total,40
2020-03-29,Puerto Rico,state,72,fips_code,cases_total,127
2020-03-29,Puerto Rico,state,72,fips_code,deaths_total,5
2020-03-29,Rhode Island,state,44,fips_code,cases_total,294
2020-03-29,Rhode Island,state,44,fips_code,deaths_total,3
2020-03-29,South Carolina,state,45,fips_code,cases_total,774
2020-03-29,South Carolina,state,45,fips_code,deaths_total,16
2020-03-29,South Dakota,state,46,fips_code,cases_total,90
2020-03-29,South Dakota,state,46,fips_code,deaths_total,1
2020-03-29,Tennessee,state,47,fips_code,cases_total,1569
2020-03-29,Tennessee,state,47,fips_code,deaths_total,7
2020-03-29,Texas,state,48,fips_code,cases_total,2709
2020-03-29,Texas,state,48,fips_code,deaths_total,35
2020-03-29,Utah,state,49,fips_code,cases_total,719
2020-03-29,Utah,state,49,fips_code,deaths_total,2
2020-03-29,Vermont,state,50,fips_code,cases_total,235
2020-03-29,Vermont,state,50,fips_code,deaths_total,12
2020-03-29,Virgin Islands,state,78,fips_code,cases_total,23
2020-03-29,Virgin Islands,state,78,fips_code,deaths_total,0
2020-03-29,Virginia,state,51,fips_code,cases_total,889
2020-03-29,Virginia,state,51,fips_code,deaths_total,22
2020-03-29,Washington,state,53,fips_code,cases_total,4896
2020-03-29,Washington,state,53,fips_code,deaths_total,207
2020-03-29,West Virginia,state,54,fips_code,cases_total,124
2020-03-29,West Virginia,state,54,fips_code,deaths_total,1
2020-03-29,Wisconsin,state,55,fips_code,cases_total,1120
2020-03-29,Wisconsin,state,55,fips_code,deaths_total,17
2020-03-29,Wyoming,state,56,fips_code,cases_total,87
2020-03-29,Wyoming,state,56,fips_code,deaths_total,0
2020-03-28,Alabama,state,01,fips_code,cases_total,720
2020-03-28,Alabama,state,01,fips_code,deaths_total,4
2020-03-28,Alaska,state,02,fips_code,cases_total,102
2020-03-28,Alaska,state,02,fips_code,deaths_total,1
2020-03-28,Arizona,state,04,fips_code,cases_total,773
2020-03-28,Arizona,state,04,fips_code,deaths_total,15
2020-03-28,Arkansas,state,05,fips_code,cases_total,409
2020-03-28,Arkansas,state,05,fips_code,deaths_total,5
2020-03-28,California,state,06,fips_code,cases_total,5565
2020-03-28,California,state,06,fips_code,deaths_total,121
2020-03-28,Colorado,state,08,fips_code,cases_total,2061
2020-03-28,Colorado,state,08,fips_code,deaths_total,44
2020-03-28,Connecticut,state,09,fips_code,cases_total,1524
2020-03-28,Connecticut,state,09,fips_code,deaths_total,33
2020-03-28,Delaware,state,10,fips_code,cases_total,214
2020-03-28,Delaware,state,10,fips_code,deaths_total,5
2020-03-28,District of Columbia,state,11,fips_code,cases_total,304
2020-03-28,District of Columbia,state,11,fips_code,deaths_total,4
2020-03-28,Florida,state,12,fips_code,cases_total,4038
2020-03-28,Florida,state,12,fips_code,deaths_total,56
2020-03-28,Georgia,state,13,fips_code,cases_total,2447
2020-03-28,Georgia,state,13,fips_code,deaths_total,79
2020-03-28,Guam,state,66,fips_code,cases_total,57
2020-03-28,Guam,state,66,fips_code,deaths_total,1
2020-03-28,Hawaii,state,15,fips_code,cases_total,151
2020-03-28,Hawaii,state,15,fips_code,deaths_total,0
2020-03-28,Idaho,state,16,fips_code,cases_total,261
2020-03-28,Idaho,state,16,fips_code,deaths_total,5
2020-03-28,Illinois,state,17,fips_code,cases_total,3547
2020-03-28,Illinois,state,17,fips_code,deaths_total,50
2020-03-28,Indiana,state,18,fips_code,cases_total,1232
2020-03-28,Indiana,state,18,fips_code,deaths_total,31
2020-03-28,Iowa,state,19,fips_code,cases_total,298
2020-03-28,Iowa,state,19,fips_code,deaths_total,3
2020-03-28,Kansas,state,20,fips_code,cases_total,271
2020-03-28,Kansas,state,20,fips_code,deaths_total,6
2020-03-28,Kentucky,state,21,fips_code,cases_total,394
2020-03-28,Kentucky,state,21,fips_code,deaths_total,9
2020-03-28,Louisiana,state,22,fips_code,cases_total,3315
2020-03-28,Louisiana,state,22,fips_code,deaths_total,137
2020-03-28,Maine,state,23,fips_code,cases_total,211
2020-03-28,Maine,state,23,fips_code,deaths_total,1
2020-03-28,Maryland,state,24,fips_code,cases_total,1066
2020-03-28,Maryland,state,24,fips_code,deaths_total,10
2020-03-28,Massachusetts,state,25,fips_code,cases_total,4257
2020-03-28,Massachusetts,state,25,fips_code,deaths_total,44
2020-03-28,Michigan,state,26,fips_code,cases_total,4634
2020-03-28,Michigan,state,26,fips_code,deaths_total,111
2020-03-28,Minnesota,state,27,fips_code,cases_total,440
2020-03-28,Minnesota,state,27,fips_code,deaths_total,5
2020-03-28,Mississippi,state,28,fips_code,cases_total,669
2020-03-28,Mississippi,state,28,fips_code,deaths_total,13
2020-03-28,Missouri,state,29,fips_code,cases_total,837
2020-03-28,Missouri,state,29,fips_code,deaths_total,10
2020-03-28,Montana,state,30,fips_code,cases_total,147
2020-03-28,Montana,state,30,fips_code,deaths_total,1
2020-03-28,Nebraska,state,31,fips_code,cases_total,121
2020-03-28,Nebraska,state,31,fips_code,deaths_total,2
2020-03-28,Nevada,state,32,fips_code,cases_total,738
2020-03-28,Nevada,state,32,fips_code,deaths_total,14
2020-03-28,New Hampshire,state,33,fips_code,cases_total,214
2020-03-28,New Hampshire,state,33,fips_code,deaths_total,2
2020-03-28,New Jersey,state,34,fips_code,cases_total,11124
2020-03-28,New Jersey,state,34,fips_code,deaths_total,140
2020-03-28,New Mexico,state,35,fips_code,cases_total,208
2020-03-28,New Mexico,state,35,fips_code,deaths_total,2
2020-03-28,New York,state,36,fips_code,cases_total,53516
2020-03-28,New York,state,36,fips_code,deaths_total,935
2020-03-28,North Carolina,state,37,fips_code,cases_total,971
2020-03-28,North Carolina,state,37,fips_code,deaths_total,4
2020-03-28,North Dakota,state,38,fips_code,cases_total,93
2020-03-28,North Dakota,state,38,fips_code,deaths_total,1
2020-03-28,Northern Mariana Islands,state,69,fips_code,cases_total,2
2020-03-28,Northern Mariana Islands,state,69,fips_code,deaths_total,0
2020-03-28,Ohio,state,39,fips_code,cases_total,1406
2020-03-28,Ohio,state,39,fips_code,deaths_total,25
2020-03-28,Oklahoma,state,40,fips_code,cases_total,377
2020-03-28,Oklahoma,state,40,fips_code,deaths_total,15
2020-03-28,Oregon,state,41,fips_code,cases_total,479
2020-03-28,Oregon,state,41,fips_code,deaths_total,13
2020-03-28,Pennsylvania,state,42,fips_code,cases_total,2815
2020-03-28,Pennsylvania,state,42,fips_code,deaths_total,35
2020-03-28,Puerto Rico,state,72,fips_code,cases_total,100
2020-03-28,Puerto Rico,state,72,fips_code,deaths_total,3
2020-03-28,Rhode Island,state,44,fips_code,cases_total,239
2020-03-28,Rhode Island,state,44,fips_code,deaths_total,2
2020-03-28,South Carolina,state,45,fips_code,cases_total,660
2020-03-28,South Carolina,state,45,fips_code,deaths_total,15
2020-03-28,South Dakota,state,46,fips_code,cases_total,68
2020-03-28,South Dakota,state,46,fips_code,deaths_total,1
2020-03-28,Tennessee,state,47,fips_code,cases_total,1363
2020-03-28,Tennessee,state,47,fips_code,deaths_total,6
2020-03-28,Texas,state,48,fips_code,cases_total,2158
2020-03-28,Texas,state,48,fips_code,deaths_total,29
2020-03-28,Utah,state,49,fips_code,cases_total,608
2020-03-28,Utah,state,49,fips_code,deaths_total,2
2020-03-28,Vermont,state,50,fips_code,cases_total,211
2020-03-28,Vermont,state,50,fips_code,deaths_total,12
2020-03-28,Virgin Islands,state,78,fips_code,cases_total,19
2020-03-28,Virgin Islands,state,78,fips_code,deaths_total,0
2020-03-28,Virginia,state,51,fips_code,cases_total,739
2020-03-28,Virginia,state,51,fips_code,deaths_total,17
2020-03-28,Washington,state,53,fips_code,cases_total,4311
2020-03-28,Washington,state,53,fips_code,deaths_total,191
2020-03-28,West Virginia,state,54,fips_code,cases_total,113
2020-03-28,West Virginia,state,54,fips_code,deaths_total,0
2020-03-28,Wisconsin,state,55,fips_code,cases_total,1042
2020-03-28,Wisconsin,state,55,fips_code,deaths_total,17
2020-03-28,Wyoming,state,56,fips_code,cases_total,84
2020-03-28,Wyoming,state,56,fips_code,deaths_total,0
2020-03-27,Alabama,state,01,fips_code,cases_total,639
2020-03-27,Alabama,state,01,fips_code,deaths_total,4
2020-03-27,Alaska,state,02,fips_code,cases_total,85
2020-03-27,Alaska,state,02,fips_code,deaths_total,1
2020-03-27,Arizona,state,04,fips_code,cases_total,665
2020-03-27,Arizona,state,04,fips_code,deaths_total,15
2020-03-27,Arkansas,state,05,fips_code,cases_total,385
2020-03-27,Arkansas,state,05,fips_code,deaths_total,3
2020-03-27,California,state,06,fips_code,cases_total,4914
2020-03-27,California,state,06,fips_code,deaths_total,102
2020-03-27,Colorado,state,08,fips_code,cases_total,1735
2020-03-27,Colorado,state,08,fips_code,deaths_total,31
2020-03-27,Connecticut,state,09,fips_code,cases_total,1291
2020-03-27,Connecticut,state,09,fips_code,deaths_total,27
2020-03-27,Delaware,state,10,fips_code,cases_total,165
2020-03-27,Delaware,state,10,fips_code,deaths_total,2
2020-03-27,District of Columbia,state,11,fips_code,cases_total,267
2020-03-27,District of Columbia,state,11,fips_code,deaths_total,3
2020-03-27,Florida,state,12,fips_code,cases_total,3198
2020-03-27,Florida,state,12,fips_code,deaths_total,46
2020-03-27,Georgia,state,13,fips_code,cases_total,2198
2020-03-27,Georgia,state,13,fips_code,deaths_total,64
2020-03-27,Guam,state,66,fips_code,cases_total,53
2020-03-27,Guam,state,66,fips_code,deaths_total,1
2020-03-27,Hawaii,state,15,fips_code,cases_total,120
2020-03-27,Hawaii,state,15,fips_code,deaths_total,0
2020-03-27,Idaho,state,16,fips_code,cases_total,231
2020-03-27,Idaho,state,16,fips_code,deaths_total,4
2020-03-27,Illinois,state,17,fips_code,cases_total,3029
2020-03-27,Illinois,state,17,fips_code,deaths_total,37
2020-03-27,Indiana,state,18,fips_code,cases_total,982
2020-03-27,Indiana,state,18,fips_code,deaths_total,26
2020-03-27,Iowa,state,19,fips_code,cases_total,235
2020-03-27,Iowa,state,19,fips_code,deaths_total,3
2020-03-27,Kansas,state,20,fips_code,cases_total,212
2020-03-27,Kansas,state,20,fips_code,deaths_total,4
2020-03-27,Kentucky,state,21,fips_code,cases_total,302
2020-03-27,Kentucky,state,21,fips_code,deaths_total,8
2020-03-27,Louisiana,state,22,fips_code,cases_total,2746
2020-03-27,Louisiana,state,22,fips_code,deaths_total,119
2020-03-27,Maine,state,23,fips_code,cases_total,168
2020-03-27,Maine,state,23,fips_code,deaths_total,1
2020-03-27,Maryland,state,24,fips_code,cases_total,775
2020-03-27,Maryland,state,24,fips_code,deaths_total,5
2020-03-27,Massachusetts,state,25,fips_code,cases_total,3240
2020-03-27,Massachusetts,state,25,fips_code,deaths_total,35
2020-03-27,Michigan,state,26,fips_code,cases_total,3655
2020-03-27,Michigan,state,26,fips_code,deaths_total,93
2020-03-27,Minnesota,state,27,fips_code,cases_total,398
2020-03-27,Minnesota,state,27,fips_code,deaths_total,4
2020-03-27,Mississippi,state,28,fips_code,cases_total,579
2020-03-27,Mississippi,state,28,fips_code,deaths_total,8
2020-03-27,Missouri,state,29,fips_code,cases_total,670
2020-03-27,Missouri,state,29,fips_code,deaths_total,9
2020-03-27,Montana,state,30,fips_code,cases_total,121
2020-03-27,Montana,state,30,fips_code,deaths_total,1
2020-03-27,Nebraska,state,31,fips_code,cases_total,99
2020-03-27,Nebraska,state,31,fips_code,deaths_total,2
2020-03-27,Nevada,state,32,fips_code,cases_total,621
2020-03-27,Nevada,state,32,fips_code,deaths_total,10
2020-03-27,New Hampshire,state,33,fips_code,cases_total,187
2020-03-27,New Hampshire,state,33,fips_code,deaths_total,2
2020-03-27,New Jersey,state,34,fips_code,cases_total,8825
2020-03-27,New Jersey,state,34,fips_code,deaths_total,108
2020-03-27,New Mexico,state,35,fips_code,cases_total,191
2020-03-27,New Mexico,state,35,fips_code,deaths_total,1
2020-03-27,New York,state,36,fips_code,cases_total,44745
2020-03-27,New York,state,36,fips_code,deaths_total,645
2020-03-27,North Carolina,state,37,fips_code,cases_total,782
2020-03-27,North Carolina,state,37,fips_code,deaths_total,3
2020-03-27,North Dakota,state,38,fips_code,cases_total,68
2020-03-27,North Dakota,state,38,fips_code,deaths_total,1
2020-03-27,Ohio,state,39,fips_code,cases_total,1144
2020-03-27,Ohio,state,39,fips_code,deaths_total,22
2020-03-27,Oklahoma,state,40,fips_code,cases_total,322
2020-03-27,Oklahoma,state,40,fips_code,deaths_total,8
2020-03-27,Oregon,state,41,fips_code,cases_total,414
2020-03-27,Oregon,state,41,fips_code,deaths_total,12
2020-03-27,Pennsylvania,state,42,fips_code,cases_total,2217
2020-03-27,Pennsylvania,state,42,fips_code,deaths_total,23
2020-03-27,Puerto Rico,state,72,fips_code,cases_total,79
2020-03-27,Puerto Rico,state,72,fips_code,deaths_total,3
2020-03-27,Rhode Island,state,44,fips_code,cases_total,203
2020-03-27,Rhode Island,state,44,fips_code,deaths_total,0
2020-03-27,South Carolina,state,45,fips_code,cases_total,539
2020-03-27,South Carolina,state,45,fips_code,deaths_total,13
2020-03-27,South Dakota,state,46,fips_code,cases_total,58
2020-03-27,South Dakota,state,46,fips_code,deaths_total,1
2020-03-27,Tennessee,state,47,fips_code,cases_total,1180
2020-03-27,Tennessee,state,47,fips_code,deaths_total,6
2020-03-27,Texas,state,48,fips_code,cases_total,1940
2020-03-27,Texas,state,48,fips_code,deaths_total,23
2020-03-27,Utah,state,49,fips_code,cases_total,480
2020-03-27,Utah,state,49,fips_code,deaths_total,2
2020-03-27,Vermont,state,50,fips_code,cases_total,184
2020-03-27,Vermont,state,50,fips_code,deaths_total,10
2020-03-27,Virgin Islands,state,78,fips_code,cases_total,19
2020-03-27,Virgin Islands,state,78,fips_code,deaths_total,0
2020-03-27,Virginia,state,51,fips_code,cases_total,605
2020-03-27,Virginia,state,51,fips_code,deaths_total,14
2020-03-27,Washington,state,53,fips_code,cases_total,3770
2020-03-27,Washington,state,53,fips_code,deaths_total,177
2020-03-27,West Virginia,state,54,fips_code,cases_total,96
2020-03-27,West Virginia,state,54,fips_code,deaths_total,0
2020-03-27,Wisconsin,state,55,fips_code,cases_total,930
2020-03-27,Wisconsin,state,55,fips_code,deaths_total,16
2020-03-27,Wyoming,state,56,fips_code,cases_total,73
2020-03-27,Wyoming,state,56,fips_code,deaths_total,0
2020-03-26,Alabama,state,01,fips_code,cases_total,538
2020-03-26,Alabama,state,01,fips_code,deaths_total,3
2020-03-26,Alaska,state,02,fips_code,cases_total,69
2020-03-26,Alaska,state,02,fips_code,deaths_total,0
2020-03-26,Arizona,state,04,fips_code,cases_total,508
2020-03-26,Arizona,state,04,fips_code,deaths_total,8
2020-03-26,Arkansas,state,05,fips_code,cases_total,350
2020-03-26,Arkansas,state,05,fips_code,deaths_total,3
2020-03-26,California,state,06,fips_code,cases_total,4060
2020-03-26,California,state,06,fips_code,deaths_total,82
2020-03-26,Colorado,state,08,fips_code,cases_total,1432
2020-03-26,Colorado,state,08,fips_code,deaths_total,24
2020-03-26,Connecticut,state,09,fips_code,cases_total,1012
2020-03-26,Connecticut,state,09,fips_code,deaths_total,21
2020-03-26,Delaware,state,10,fips_code,cases_total,143
2020-03-26,Delaware,state,10,fips_code,deaths_total,1
2020-03-26,District of Columbia,state,11,fips_code,cases_total,231
2020-03-26,District of Columbia,state,11,fips_code,deaths_total,3
2020-03-26,Florida,state,12,fips_code,cases_total,2477
2020-03-26,Florida,state,12,fips_code,deaths_total,29
2020-03-26,Georgia,state,13,fips_code,cases_total,1641
2020-03-26,Georgia,state,13,fips_code,deaths_total,56
2020-03-26,Guam,state,66,fips_code,cases_total,49
2020-03-26,Guam,state,66,fips_code,deaths_total,1
2020-03-26,Hawaii,state,15,fips_code,cases_total,106
2020-03-26,Hawaii,state,15,fips_code,deaths_total,0
2020-03-26,Idaho,state,16,fips_code,cases_total,189
2020-03-26,Idaho,state,16,fips_code,deaths_total,3
2020-03-26,Illinois,state,17,fips_code,cases_total,2538
2020-03-26,Illinois,state,17,fips_code,deaths_total,26
2020-03-26,Indiana,state,18,fips_code,cases_total,656
2020-03-26,Indiana,state,18,fips_code,deaths_total,18
2020-03-26,Iowa,state,19,fips_code,cases_total,179
2020-03-26,Iowa,state,19,fips_code,deaths_total,1
2020-03-26,Kansas,state,20,fips_code,cases_total,171
2020-03-26,Kansas,state,20,fips_code,deaths_total,3
2020-03-26,Kentucky,state,21,fips_code,cases_total,248
2020-03-26,Kentucky,state,21,fips_code,deaths_total,5
2020-03-26,Louisiana,state,22,fips_code,cases_total,2305
2020-03-26,Louisiana,state,22,fips_code,deaths_total,83
2020-03-26,Maine,state,23,fips_code,cases_total,155
2020-03-26,Maine,state,23,fips_code,deaths_total,0
2020-03-26,Maryland,state,24,fips_code,cases_total,581
2020-03-26,Maryland,state,24,fips_code,deaths_total,4
2020-03-26,Massachusetts,state,25,fips_code,cases_total,2417
2020-03-26,Massachusetts,state,25,fips_code,deaths_total,25
2020-03-26,Michigan,state,26,fips_code,cases_total,2877
2020-03-26,Michigan,state,26,fips_code,deaths_total,63
2020-03-26,Minnesota,state,27,fips_code,cases_total,346
2020-03-26,Minnesota,state,27,fips_code,deaths_total,2
2020-03-26,Mississippi,state,28,fips_code,cases_total,486
2020-03-26,Mississippi,state,28,fips_code,deaths_total,6
2020-03-26,Missouri,state,29,fips_code,cases_total,507
2020-03-26,Missouri,state,29,fips_code,deaths_total,8
2020-03-26,Montana,state,30,fips_code,cases_total,90
2020-03-26,Montana,state,30,fips_code,deaths_total,0
2020-03-26,Nebraska,state,31,fips_code,cases_total,91
2020-03-26,Nebraska,state,31,fips_code,deaths_total,0
2020-03-26,Nevada,state,32,fips_code,cases_total,535
2020-03-26,Nevada,state,32,fips_code,deaths_total,10
2020-03-26,New Hampshire,state,33,fips_code,cases_total,158
2020-03-26,New Hampshire,state,33,fips_code,deaths_total,1
2020-03-26,New Jersey,state,34,fips_code,cases_total,6876
2020-03-26,New Jersey,state,34,fips_code,deaths_total,81
2020-03-26,New Mexico,state,35,fips_code,cases_total,136
2020-03-26,New Mexico,state,35,fips_code,deaths_total,1
2020-03-26,New York,state,36,fips_code,cases_total,39057
2020-03-26,New York,state,36,fips_code,deaths_total,502
2020-03-26,North Carolina,state,37,fips_code,cases_total,637
2020-03-26,North Carolina,state,37,fips_code,deaths_total,2
2020-03-26,North Dakota,state,38,fips_code,cases_total,58
2020-03-26,North Dakota,state,38,fips_code,deaths_total,0
2020-03-26,Ohio,state,39,fips_code,cases_total,867
2020-03-26,Ohio,state,39,fips_code,deaths_total,15
2020-03-26,Oklahoma,state,40,fips_code,cases_total,248
2020-03-26,Oklahoma,state,40,fips_code,deaths_total,7
2020-03-26,Oregon,state,41,fips_code,cases_total,316
2020-03-26,Oregon,state,41,fips_code,deaths_total,11
2020-03-26,Pennsylvania,state,42,fips_code,cases_total,1690
2020-03-26,Pennsylvania,state,42,fips_code,deaths_total,16
2020-03-26,Puerto Rico,state,72,fips_code,cases_total,64
2020-03-26,Puerto Rico,state,72,fips_code,deaths_total,2
2020-03-26,Rhode Island,state,44,fips_code,cases_total,165
2020-03-26,Rhode Island,state,44,fips_code,deaths_total,0
2020-03-26,South Carolina,state,45,fips_code,cases_total,456
2020-03-26,South Carolina,state,45,fips_code,deaths_total,9
2020-03-26,South Dakota,state,46,fips_code,cases_total,46
2020-03-26,South Dakota,state,46,fips_code,deaths_total,1
2020-03-26,Tennessee,state,47,fips_code,cases_total,981
2020-03-26,Tennessee,state,47,fips_code,deaths_total,3
2020-03-26,Texas,state,48,fips_code,cases_total,1542
2020-03-26,Texas,state,48,fips_code,deaths_total,21
2020-03-26,Utah,state,49,fips_code,cases_total,402
2020-03-26,Utah,state,49,fips_code,deaths_total,1
2020-03-26,Vermont,state,50,fips_code,cases_total,158
2020-03-26,Vermont,state,50,fips_code,deaths_total,9
2020-03-26,Virgin Islands,state,78,fips_code,cases_total,17
2020-03-26,Virgin Islands,state,78,fips_code,deaths_total,0
2020-03-26,Virginia,state,51,fips_code,cases_total,603
2020-03-26,Virginia,state,51,fips_code,deaths_total,14
2020-03-26,Washington,state,53,fips_code,cases_total,3208
2020-03-26,Washington,state,53,fips_code,deaths_total,151
2020-03-26,West Virginia,state,54,fips_code,cases_total,76
2020-03-26,West Virginia,state,54,fips_code,deaths_total,0
2020-03-26,Wisconsin,state,55,fips_code,cases_total,754
2020-03-26,Wisconsin,state,55,fips_code,deaths_total,10
2020-03-26,Wyoming,state,56,fips_code,cases_total,56
2020-03-26,Wyoming,state,56,fips_code,deaths_total,0
2020-03-25,Alabama,state,01,fips_code,cases_total,386
2020-03-25,Alabama,state,01,fips_code,deaths_total,1
2020-03-25,Alaska,state,02,fips_code,cases_total,59
2020-03-25,Alaska,state,02,fips_code,deaths_total,0
2020-03-25,Arizona,state,04,fips_code,cases_total,402
2020-03-25,Arizona,state,04,fips_code,deaths_total,6
2020-03-25,Arkansas,state,05,fips_code,cases_total,307
2020-03-25,Arkansas,state,05,fips_code,deaths_total,2
2020-03-25,California,state,06,fips_code,cases_total,3183
2020-03-25,California,state,06,fips_code,deaths_total,67
2020-03-25,Colorado,state,08,fips_code,cases_total,1086
2020-03-25,Colorado,state,08,fips_code,deaths_total,19
2020-03-25,Connecticut,state,09,fips_code,cases_total,875
2020-03-25,Connecticut,state,09,fips_code,deaths_total,19
2020-03-25,Delaware,state,10,fips_code,cases_total,119
2020-03-25,Delaware,state,10,fips_code,deaths_total,0
2020-03-25,District of Columbia,state,11,fips_code,cases_total,183
2020-03-25,District of Columbia,state,11,fips_code,deaths_total,2
2020-03-25,Florida,state,12,fips_code,cases_total,1965
2020-03-25,Florida,state,12,fips_code,deaths_total,23
2020-03-25,Georgia,state,13,fips_code,cases_total,1385
2020-03-25,Georgia,state,13,fips_code,deaths_total,47
2020-03-25,Guam,state,66,fips_code,cases_total,32
2020-03-25,Guam,state,66,fips_code,deaths_total,1
2020-03-25,Hawaii,state,15,fips_code,cases_total,95
2020-03-25,Hawaii,state,15,fips_code,deaths_total,0
2020-03-25,Idaho,state,16,fips_code,cases_total,123
2020-03-25,Idaho,state,16,fips_code,deaths_total,0
2020-03-25,Illinois,state,17,fips_code,cases_total,1874
2020-03-25,Illinois,state,17,fips_code,deaths_total,21
2020-03-25,Indiana,state,18,fips_code,cases_total,479
2020-03-25,Indiana,state,18,fips_code,deaths_total,14
2020-03-25,Iowa,state,19,fips_code,cases_total,145
2020-03-25,Iowa,state,19,fips_code,deaths_total,1
2020-03-25,Kansas,state,20,fips_code,cases_total,132
2020-03-25,Kansas,state,20,fips_code,deaths_total,3
2020-03-25,Kentucky,state,21,fips_code,cases_total,198
2020-03-25,Kentucky,state,21,fips_code,deaths_total,5
2020-03-25,Louisiana,state,22,fips_code,cases_total,1795
2020-03-25,Louisiana,state,22,fips_code,deaths_total,65
2020-03-25,Maine,state,23,fips_code,cases_total,142
2020-03-25,Maine,state,23,fips_code,deaths_total,0
2020-03-25,Maryland,state,24,fips_code,cases_total,423
2020-03-25,Maryland,state,24,fips_code,deaths_total,4
2020-03-25,Massachusetts,state,25,fips_code,cases_total,1838
2020-03-25,Massachusetts,state,25,fips_code,deaths_total,15
2020-03-25,Michigan,state,26,fips_code,cases_total,2293
2020-03-25,Michigan,state,26,fips_code,deaths_total,43
2020-03-25,Minnesota,state,27,fips_code,cases_total,287
2020-03-25,Minnesota,state,27,fips_code,deaths_total,1
2020-03-25,Mississippi,state,28,fips_code,cases_total,376
2020-03-25,Mississippi,state,28,fips_code,deaths_total,5
2020-03-25,Missouri,state,29,fips_code,cases_total,377
2020-03-25,Missouri,state,29,fips_code,deaths_total,8
2020-03-25,Montana,state,30,fips_code,cases_total,65
2020-03-25,Montana,state,30,fips_code,deaths_total,0
2020-03-25,Nebraska,state,31,fips_code,cases_total,84
2020-03-25,Nebraska,state,31,fips_code,deaths_total,0
2020-03-25,Nevada,state,32,fips_code,cases_total,405
2020-03-25,Nevada,state,32,fips_code,deaths_total,10
2020-03-25,New Hampshire,state,33,fips_code,cases_total,137
2020-03-25,New Hampshire,state,33,fips_code,deaths_total,1
